REPORTID,ID,KATEGORIE,SORTIERUNG,TEXT
"186e62769ecroot","372793944312060","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372793944312060","Literatur",31,"-"
"186e62769ecroot","372793944312060","Methodenkompetenz",40,"- Die Studierenden entwickeln eine professionell selbstbewusste und reflektierte Haltung mit Blick auf ihre Rolle als PolitikberaterIn."
"186e62769ecroot","372793944312060","Personale und Soziale Kompetenz",41,"- Die Studierenden entwickeln eine reflektierte Haltung mit Blick auf die Wertgebundenheit politischer Entscheidungen und sind sich der Spannungslinien und Widersprüche wissenschaftlicher Politikberatung bewusst."
"186e62769ecroot","372793944312060","Sachkompetenz",5,"-"
"186e62769ecroot","372793944312060","Selbstkompetenz",8,"- Die Studierenden entwickeln eine professionell selbstbewusste und reflektierte Haltung mit Blick auf ihre Rolle als Politikberater*in."
"186e62769ecroot","372793944312060","Sozial-ethische Kompetenz",7,"- Die Studierenden entwickeln eine reflektierte Haltung mit Blick auf die Wertgebundenheit politischer Entscheidungen und sind sich der Spannungslinien und Widersprüche wissenschaftlicher Politikberatung bewusst."
"186e62769ecroot","372793944312060","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372793944312060","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372793944312060","Wissenskompetenz",10,"- Die Studierenden kennen Konzepte und Instrumente zur Policy Analysis. Sie haben vertieftes Wissen hinsichtlich der Modelle, Prozesse und Instrumente der Politikberatung."
"186e62769ecroot","372793970342064","Lehrinhalte",17,"- Politikfeldanalyse
- Politikberatung
- Theorien, Konzepte und Instrumente (Akteurzentrierter Institutionalismus; Multiple-Streams-Ansatz; Policy Cycle; Reformkompass usw.) zur Analyse politischer Reformen
- Modelle, Prozess und Instrumentarium der Politikberatung"
"186e62769ecroot","372793970342064","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Benz, B. / Rieger, G. 2015: Politikwissenschaft für die Soziale Arbeit, Wiesbaden.
- Dräger, J. u. a. 2014: Wie politische Ideen Wirklichkeit werden, Baden-Baden. Falk, S. u. a. (Hrsg.) 2006: Handbuch Politikberatung, Wiesbaden.
- Raschke, J. / Tils, R. 2012: Politische Strategie, Wiesbaden.
- Rieger, G. 2015: Politikberatung, in: Otto, H.-U. / Thiersch, H. (Hrsg): Handbuch Soziale Arbeit, München, S. 1203-1209.
"
"186e62769ecroot","372793990666066","Besonderheiten",14,"Prüfungsleistung: Studienarbeit (20 - 25 Seiten)"
"186e62769ecroot","372793990666066","Fachkompetenz",4,"-"
"186e62769ecroot","372793990666066","Handlungskompetenz",11,"- Die Studierenden können die verschiedenen kommunalen Planungsprozesse im Kontext einer Gesamtentwicklungsplanung verorten.
- Die Studierenden wissen um die Bedeutung bebauter Räume als Ermöglichungs-, aber auch Verhinderungsräume.
- Die Studierenden kennen die Möglichkeiten und Grenzen Sozialer Arbeit bei räumlichen Planungsprozessen.
- Die Studierenden wissen Bescheid über die zentralen Methoden und Techniken der Sozialplanung in den unterschiedlichen Handlungsfeldern.
"
"186e62769ecroot","372793990666066","Lehrform",47,"-"
"186e62769ecroot","372793990666066","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372793990666066","Literatur",31,"-"
"186e62769ecroot","372793990666066","Methodenkompetenz",40,"- Die Studierenden haben Sozialplanung vor dem Hintergrund ihre Rolle als Akteur*in in kommunalpolitischen Räumen reflektiert. 
- Die Studierenden sind in der Lage, sozialarbeiterische Handlungskonzepte in ressortübergreifende Planungsprozesse einzubringen. 
- Studierende haben Planungsprozesse als machtdurchzogene Prozesse der Aushandlung von Bedürfnissen, Rechten und Interessen sowie deren Übersetzung in Maßnahmen sozialer Dienste reflektiert.
"
"186e62769ecroot","372793990666066","Personale und Soziale Kompetenz",41,"- Die Studierenden können reflektieren, welche Interessenlagen in den Handlungsfeldern vorliegen und in Planungsprozessen zu berücksichtigen sind.
- Sie entwickeln eine Sensibilität für Exklusionsprozesse der für die Handlungsfelder spezifischen Zielgruppen.
"
"186e62769ecroot","372793990666066","Sachkompetenz",5,"-"
"186e62769ecroot","372793990666066","Selbstkompetenz",8,"- Die Studierenden haben Sozialplanung vor dem Hintergrund ihre Rolle als Akteur*in in kommunalpolitischen Räumen reflektiert. 
- Die Studierenden sind in der Lage, sozialarbeiterische Handlungskonzepte in ressortübergreifende Planungsprozesse einzubringen. 
- Studierende haben Planungsprozesse als machtdurchzogene Prozesse der Aushandlung von Bedürfnissen, Rechten und Interessen sowie deren Übersetzung in Maßnahmen sozialer Dienste reflektiert.
"
"186e62769ecroot","372793990666066","Sozial-ethische Kompetenz",7,"- Die Studierenden können reflektieren, welche Interessenlagen in den Handlungsfeldern vorliegen und in Planungsprozessen zu berücksichtigen sind.
- Sie entwickeln eine Sensibilität für Exklusionsprozesse der für die Handlungsfelder spezifischen Zielgruppen.
"
"186e62769ecroot","372793990666066","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372793990666066","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372793990666066","Wissenskompetenz",10,"- Die Studierenden kennen die aktuellen Herausforderungen in den verschiedenen Handlungsfeldern der Sozialplanung.
- Sie wissen um die rechtlichen Rahmenbedingungen und die historische Entwicklung der Planung in den Handlungsfeldern.
- Die Studierenden kennen konkrete Praxisprojekte in den verschiedenen Planungsbereichen.
- Die Studierenden wissen um Beteiligungs- und Sozialraumorientierung als Handlungsprinzipien der Planung in den Handlungsfeldern.
- Sie kennen das Konzept der „Integrierten Sozialraumplanung“.
"
"186e62769ecroot","372794060113071","Lehrinhalte",17,"- Jugendhilfeplanung
- Altenhilfeplanung 
- Teilhabeplanung
- Stadtentwicklung, inkl. Exkursion"
"186e62769ecroot","372794060113071","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Drilling, M. / Oehler, P. (2013): Soziale Arbeit und Stadtentwicklung. Wiesbaden: Springer VS
- Hammer, V. / Mardorf, S. / Lutz, R. / Rund, M. (2010): Gemeinsam leben - gemeinsam gestalten. Zugänge und Perspektiven Integrierter Sozialraumplanung. Frankfurt/Main und New York
- Klie, Thomas / Spiegelberg, Rüdiger (Hrsg.) (1998): Fürs Alter sorgen. Grundlagen, Methoden, Standards kommunaler Altenplanung. Freiburg: Kontaktstelle für praxisorientierte Forschung
- Lampke, Dorothea / Rohrmann, Albrecht / Schädler, Johannes (Hrsg.) (2011): Örtliche Teilhabeplanung mit und für Menschen mit Behinderungen. Springer VS: Wiesbaden
- Maykus, Stephan / Schone, Reinhold (Hrsg.) (2010): Handbuch Jugendhilfeplanung. Springer VS: Wiesbaden
"
"186e62769ecroot","372794163573073","Besonderheiten",14,"Prüfungsleistung: Projekt- bzw. Forschungsskizze (10 - 15 Seiten).
"
"186e62769ecroot","372794163573073","Fachkompetenz",4,"-"
"186e62769ecroot","372794163573073","Handlungskompetenz",11,"- Die Studierenden sind in der Lage, eine soziale Netzwerkanalyse durchzuführen.
- Die Studierenden sind in der Lage, passende Instrumente in Innovationsprozessen einzusetzen.
"
"186e62769ecroot","372794163573073","Lehrform",47,"-"
"186e62769ecroot","372794163573073","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372794163573073","Literatur",31,"-"
"186e62769ecroot","372794163573073","Methodenkompetenz",40,"• Die Studierenden sind in der Lage, soziales Kapital zu generieren.
- Die Studierenden sind in der Lage, Entwicklungen zu erfassen und in Konzepte zu überführen.
"
"186e62769ecroot","372794163573073","Personale und Soziale Kompetenz",41,"- Die Studierenden reflektieren Inklusions- und Exklusionsprozesse von Netzwerken.
- Die Studierenden haben entsprechende politische und wirtschaftliche Rahmenbedingungen bei der Umsetzung von Innovationen im Blick. 
"
"186e62769ecroot","372794163573073","Sachkompetenz",5,"-"
"186e62769ecroot","372794163573073","Selbstkompetenz",8,"- Die Studierenden sind in der Lage, soziales Kapital zu generieren.
- Die Studierenden sind in der Lage, Entwicklungen zu erfassen und in Konzepte zu überführen.
"
"186e62769ecroot","372794163573073","Sozial-ethische Kompetenz",7,"- Die Studierenden reflektieren Inklusions- und Exklusionsprozesse von Netzwerken.
- Die Studierenden haben entsprechende politische und wirtschaftliche Rahmenbedingungen bei der Umsetzung von Innovationen im Blick. 
"
"186e62769ecroot","372794163573073","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372794163573073","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372794163573073","Wissenskompetenz",10,"- Die Studierenden wissen über die Bedeutung von Vernetzung und Kooperation für den Austausch von Wissensbeständen und strategische Ausrichtung.
- Die Studierenden erwerben Kenntnisse, Innovationen zu initiieren, zu fördern und umzusetzen.
"
"186e62769ecroot","372794185389077","Lehrinhalte",17,"Vernetzung und Kooperation
- Begriffsklärung Kooperation, Vernetzung, soziales Kapital
- Arten von Netzwerken: z. B. Policy-Netzwerk, strategische Netzwerke, Innovationsnetzwerke
- Bedeutung von strong und weak ties, struktural holes und die Funktion des Brokers
- Planung und Durchführung einer Sozialen Netzwerkanalyse
- Wissensgenerierung in Sozialen Netzwerken

Innovationsmanagement
- Typen von Innovation: Prozess-, Produkt/Service-, Geschäftsmodellinnovation
Grundlagen des Innovationsmanagements: z. B. Unterscheidung inkrementelle und radikale Innovation
- Methoden des Innovationsmanagements: z. B. Trendanalyse, Technology Roadmap, Portfolio Management
- Gestaltung von Innovationsprozessen: von der Idee zum Produkt
- Innovation und Organisation: z. B. Innovationskultur, Entrepreneur, Intrapreneur
"
"186e62769ecroot","372794185389077","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Evers, A. u. a. 2014: Stadt – Ort sozialer Innovation, FJ SB, Jg. 27/2014, Heft 2, Lucius&Lucius.
- Fischer, J. / Kosellek, T. (Hrsg.) 2013: Netzwerke und Soziale Arbeit, Weinheim, Basel.
- Sagmeister, M. 2014: Netzwerke in der freien Wohlfahrtspflege, Hamburg.
"
"186e62769ecroot","372803208907124","Lehrinhalte",17,"- Verhandeln und Vermitteln
- Umgang mit Konflikten
- Moderationstechniken
- Arbeiten mit großen Gruppen
"
"186e62769ecroot","372803208907124","Literatur",18,"Es wird jeweils die aktuellste Auflage zu Grunde gelegt.
- Ade, J., Alexander, N. (2017): Mediation und Recht. Frankfurt: Metzner.
- Fisher, R., Ury, W., Patton, B. M. (2015): Das Harvard-Konzept: Die unschlagbare Methode für beste Verhandlungsergebnisse. Frankfurt: Campus. (Urfassung Fisher, R., Ury, W., Patton, B. M. 1991. Getting to Yes. Boston, MA.: Houghton Mifflin.)
- Lippmann, E. (2004): Intervision, Kollegiales Coaching professionell gestalten. Berlin/Heidelberg: Springer.
- Pannwitz, M.M (2010): Meine open space Praxis. Berlin: Westkreuz-Verlag GmbH.
- Schulz von Thun, F. (1981): Miteinander Reden (1). Störungen und Klärungen. Reinbek: Rowohlt.
- Weisbord, M. & Janoff, S. (2007): Don’t Just Do Something, Stand there! Ten Principles for Leading Meetings That Matter. San Francisco, Calif.: Berrett-Koehler. Deutsche Version: Michael M Pannwitz (Hrsg.): Einfach mal nichts tun! Westkreuz-Verlag GmbH, Berlin (2011).
"
"186e62769ecroot","372803224460126","Sozial-ethische Kompetenz",7,"Die Studierenden entwickeln ein Verständnis für unterschiedliche Systeme und Sektoren, deren Akteure und deren Leitwerte. 

Die Studierenden stellen sich positiv auf die didaktischen Besonderheiten die-ses intersektoralen und agilen Lernsettings ein. 
"
"186e62769ecroot","372803224460126","Übergreifende Handlungskompetenz",9,"-"
"186e62769ecroot","372803224460126","Voraussetzungen",23,"Zusätzliche Voraussetzung für die Belegung im Rahmen eines Masterstudiums: Bachelorabschluss mit 180 ECTS
Alle im Rahmen des Zulassungsprozesses durch die jeweilige Wissenschaftliche Leitung festgelegten Grundlagenmodule sind erfolgreich abgeschlossen.
"
"186e62769ecroot","372803224460126","Wissenskompetenz",10,"Die Studierenden haben einen Überblick in die Komplexität gegenwärtiger Gesellschaften gewonnen und sind mit den verschiedenen Ansätzen der Steue-rungs-, Koordinations- und Regelungsmechanismen vertraut. 

Die Studierenden kennen die verschiedenen Bedeutungen des Begriffs der Governance. Sie sind mit den verschiedenen Sektoren der Gesellschaft und ihren Handlungslogiken vertraut und kennen die Bedeutung und Herausforde-rungen intersektoraler Governanceprozesse. 
"
"186e62769ecroot","372803224460126","Besonderheiten",14,"Das Modul ist nicht im Zertifikatsprogramm belegbar."
"186e62769ecroot","372803224460126","Fachkompetenz",4,"-"
"186e62769ecroot","372803224460126","Handlungskompetenz",11,"Die Studierenden sind in der Lage, Werkzeuge/Methoden der Governanceana-lyse auf politische, wirtschaftliche und zivilgesellschaftliche Problemstellungen anzuwenden, um ihr eigenes Handeln einzuordnen und zu orientieren."
"186e62769ecroot","372803224460126","Lehrform",47,"-"
"186e62769ecroot","372803224460126","Lehrinhalte (nur im Sozialwesen)",15,"-"
"186e62769ecroot","372803224460126","Literatur",31,"-"
"186e62769ecroot","372803224460126","Methodenkompetenz",40,"- Die Studierenden üben den „Blick über den Tellerrand“, in dem sie sich im Rahmen des Wahlangebots mit Vernetzungen und Bündnissen gegen Armut auseinandersetzen."
"186e62769ecroot","372803224460126","Personale und Soziale Kompetenz",41,"- Die Studierenden reflektieren sozialpolitische und gesellschaftliche Rahmenbedingungen im Hinblick auf ökonomische und soziale Benachteiligung.
- Die Studierenden verfügen über die Fähigkeit, sich kritisch mit Chancen und Grenzen der Sozialplanung im Feld der Armutsprävention und Armutsbekämpfung auseinander zu setzen.
- Die Studierenden entwickeln Haltungen der (wiss.) Neugier, Toleranz und Flexibilität gegenüber unterschiedlichen Denk- und Herangehensweisen. 
"
"186e62769ecroot","372803224460126","Sachkompetenz",5,"-"
"186e62769ecroot","372803224460126","Selbstkompetenz",8,"Die Studierenden können reflektieren, welche Interessenlagen in den Handlungsfeldern vorliegen und in Governance-Prozessen zu berücksichtigen sind.

Die Studierenden verfügen über das Methoden- und Orientierungswissen, um angemessene Governance-Prozesse zu designen und anzugehen
"
"186e62769ecroot","372803272766130","Lehrinhalte",17,"Komplexität und Governance: Komplexität & VUCA World, Intersektoralität & Governance, Perspektiven und Phasen intersektoraler Kooperationen, Strukturierungen von intersektoralen Kooperationen und ihre Vor- und Nachteile, methodische Ansätze in der Vorbereitung intersektoraler Kooperationen; Case Study Arbeit
Managment, Führung und Konflikte in intersektoralen Kooperaionen: Herausforderungen bei Management und Führung in intersektoralen Kooperationen; Konflikte und Konfliktlösungen für intersektorale Kooperationen, Fortführung Case Study Arbeit 
Kommunikation und Impact Orientierung: Spezifika in und bei der Kommunikation in intersektoralen Kooperationen; Erfolge & Misserfolge von intersektoralen Kooperationen"
